9.880555304093756597e-01,1.194446959062433686e-02
2.400271391377328811e-03,9.975997286086226712e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.526031971077879135e-01,8.473968028922120865e-01
9.880555304093756597e-01,1.194446959062435767e-02
9.999146718900971953e-01,8.532810990284186623e-05
1.654235151942295978e-03,9.983457648480577040e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
1.526032596891057080e-01,8.473967403108942920e-01
2.417757484104443577e-03,9.975822425158955564e-01
1.029587326535719161e-02,9.897041267346428084e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.231714007745437156e-01,4.768285992254562844e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.526031971077879135e-01,8.473968028922120865e-01
9.936534614942839072e-01,6.346538505716118814e-03
2.542031387678153065e-01,7.457968612321846935e-01
1.654235167884765545e-03,9.983457648321152345e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400278027046676144e-03,9.975997219729533239e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.622777062979080975e-01,3.772229370209195104e-02
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
1.526031971077879135e-01,8.473968028922120865e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.874637619256887433e-01,1.253623807431121159e-02
2.417757483901827875e-03,9.975822425160981721e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.934492124681889580e-01,6.550787531811047212e-03
9.989472799447097762e-01,1.052720055290259828e-03
1.628982316223254179e-01,8.371017683776745821e-01
9.999146718900971953e-01,8.532810990284186623e-05
1.526031971077879135e-01,8.473968028922120865e-01
2.853153277362499018e-01,7.146846722637500982e-01
1.628982316223254179e-01,8.371017683776745821e-01
2.545023936403375542e-01,7.454976063596624458e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900596698e-01,8.532810994036424672e-05
1.535464984624971274e-01,8.464535015375028726e-01
9.999146718900596698e-01,8.532810994036424672e-05
9.767856197920725680e-01,2.321438020792737644e-02
9.999146718731896089e-01,8.532812681040765419e-05
9.999146718900971953e-01,8.532810990284186623e-05
9.880555304093756597e-01,1.194446959062433686e-02
1.120381728934607413e-01,8.879618271065392587e-01
5.305512213999885596e-03,9.946944877860001144e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391341468608e-03,9.975997286086585314e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.999146718898873631e-01,8.532811011263761580e-05
9.880555304093756597e-01,1.194446959062433686e-02
9.880865563768987947e-01,1.191344362310115847e-02
5.231713964627957569e-01,4.768286035372041876e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.881174997317075936e-01,1.188250026829236992e-02
1.535466520417215763e-01,8.464533479582784237e-01
9.826251465188633460e-01,1.737485348113661579e-02
2.253341868043934326e-02,9.774665813195606567e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304093755487e-01,1.194446959062448257e-02
9.880555304093756597e-01,1.194446959062433686e-02
9.999146718731896089e-01,8.532812681040765419e-05
9.870003595521825712e-01,1.299964044781743745e-02
9.999146718900970843e-01,8.532810990288672509e-05
2.400271391328923087e-03,9.975997286086710769e-01
1.526031971077879135e-01,8.473968028922120865e-01
2.545023936403375542e-01,7.454976063596624458e-01
1.428297972435044194e-03,9.985717020275649558e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.381812687998974276e-03,9.976181873120010257e-01
9.875988953862261388e-01,1.240110461377391150e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.542031387678153065e-01,7.457968612321846935e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.417757483901827875e-03,9.975822425160981721e-01
5.231714271758896029e-01,4.768285728241103971e-01
2.542031387678153065e-01,7.457968612321846935e-01
5.368556486108011505e-03,9.946314435138919885e-01
1.535464984618468698e-01,8.464535015381531302e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.631501776558800465e-03,9.943684982234411995e-01
9.999412353841109491e-01,5.876461588908666684e-05
2.638369912673188544e-03,9.973616300873268115e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.880555304091108715e-01,1.194446959088913719e-02
5.305512213999885596e-03,9.946944877860001144e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.880680941994818278e-01,1.193190580051816697e-02
9.999146718900971953e-01,8.532810990284186623e-05
2.542031349546759467e-01,7.457968650453240533e-01
9.870003595521825712e-01,1.299964044781743745e-02
1.535466520417215763e-01,8.464533479582784237e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.103355099449728760e-01,8.896644900550271240e-01
2.834038663713123185e-03,9.971659613362868768e-01
9.873188891667599165e-01,1.268111083324005919e-02
2.400276793763200800e-03,9.975997232062367992e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718898203057e-01,8.532811017968088343e-05
9.989472799447097762e-01,1.052720055290259828e-03
2.400271391338915095e-03,9.975997286086610849e-01
9.999146718900971953e-01,8.532810990284231346e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.231714271758896029e-01,4.768285728241103971e-01
9.873188891667599165e-01,1.268111083324005919e-02
1.526031971077879135e-01,8.473968028922120865e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.622653845017740126e-01,3.773461549822602901e-02
1.103355155872893789e-01,8.896644844127106211e-01
9.814013909784344847e-01,1.859860902156547369e-02
5.631501776558800465e-03,9.943684982234411995e-01
1.525161392644984737e-01,8.474838607355015263e-01
2.417757489338145938e-03,9.975822425106618541e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.934492124681889580e-01,6.550787531811047212e-03
9.880680941994818278e-01,1.193190580051816697e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.253341868043934326e-02,9.774665813195606567e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.880555304093755487e-01,1.194446959062448257e-02
9.880555304093756597e-01,1.194446959062433686e-02
2.542031387678153065e-01,7.457968612321846935e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.654235167884765545e-03,9.983457648321152345e-01
9.880555304093756597e-01,1.194446959062433686e-02
1.526032596891057080e-01,8.473967403108942920e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.834038663713123185e-03,9.971659613362868768e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.542031387678153065e-01,7.457968612321846935e-01
9.936534614942839072e-01,6.346538505716118814e-03
1.535522577051139370e-01,8.464477422948860630e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.739019093997695053e-01,2.609809060023051547e-02
9.879256927777204655e-01,1.207430722227957956e-02
1.526031971107626450e-01,8.473968028892373550e-01
1.526031973312613754e-01,8.473968026687386246e-01
2.400280595638015768e-03,9.975997194043619842e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304157004892e-01,1.194446958429947782e-02
1.169649069088229965e-05,9.999883035093091177e-01
9.880555304093756597e-01,1.194446959062433686e-02
2.853162157456379244e-01,7.146837842543620756e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391331143533e-03,9.975997286086688565e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.535466520417215763e-01,8.464533479582784237e-01
9.879256927777204655e-01,1.207430722227957956e-02
1.526031971107626450e-01,8.473968028892373550e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.714848758352431668e-01,7.285151241647568332e-01
2.542031387678153065e-01,7.457968612321846935e-01
5.231714007771777197e-01,4.768285992228222248e-01
1.029587326535719161e-02,9.897041267346428084e-01
9.999146718900971953e-01,8.532810990284186623e-05
1.541616762840807286e-01,8.458383237159192714e-01
2.381812687998974276e-03,9.976181873120010257e-01
9.999146718898873631e-01,8.532811011263761580e-05
9.999146718900971953e-01,8.532810990284186623e-05
9.739019093997695053e-01,2.609809060023051547e-02
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391331143533e-03,9.975997286086688565e-01
2.400271391483799199e-03,9.975997286085162008e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.853194986725315907e-01,7.146805013274684093e-01
2.542031387678153065e-01,7.457968612321846935e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.880555307687385325e-01,1.194446923126146407e-02
2.400276793763200800e-03,9.975997232062367992e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.535464984618468698e-01,8.464535015381531302e-01
2.400494238966044414e-03,9.975995057610339556e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.880555304093756597e-01,1.194446959062433686e-02
9.999146718900971953e-01,8.532810990284186623e-05
1.110672193837787258e-01,8.889327806162212742e-01
2.853153277362499018e-01,7.146846722637500982e-01
5.368556486108011505e-03,9.946314435138919885e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.741413638320588930e-03,9.972585863616794111e-01
2.853152134631492531e-01,7.146847865368507469e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.826452005110042354e-01,1.735479948899573341e-02
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.400494238966044414e-03,9.975995057610339556e-01
9.934492124681889580e-01,6.550787531811047212e-03
9.999146718900971953e-01,8.532810990284186623e-05
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.841313432675630191e-01,1.586865673243701910e-02
2.417758937306890843e-03,9.975822410626931092e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555344923787064e-01,1.194446550762133172e-02
9.880555304093756597e-01,1.194446959062433686e-02
5.271382687378478593e-03,9.947286173126215214e-01
5.236705093719163928e-01,4.763294906280836072e-01
9.625434975282567418e-01,3.745650247174327901e-02
9.881542721062180901e-01,1.184572789378195504e-02
5.631501776558800465e-03,9.943684982234411995e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271504235718112e-03,9.975997284957642819e-01
1.169647116783245622e-05,9.999883035288321675e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900971953e-01,8.532810990284186623e-05
9.880555304091108715e-01,1.194446959088913719e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900528974e-01,8.532810994714414238e-05
9.879693528755556509e-01,1.203064712444437169e-02
1.526032596891057080e-01,8.473967403108942920e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.999146718900971953e-01,8.532810990284186623e-05
1.535464984618468698e-01,8.464535015381531302e-01
1.526031971077879135e-01,8.473968028922120865e-01
2.537104618543395418e-03,9.974628953814566046e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.999146718900971953e-01,8.532810990284186623e-05
9.879511116684911443e-01,1.204888833150887482e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.853154020184255346e-01,7.146845979815744654e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.359406228769514335e-03,9.946405937712304857e-01
2.542031349546759467e-01,7.457968650453240533e-01
5.359406228769514335e-03,9.946405937712304857e-01
9.880555304093755487e-01,1.194446959062448257e-02
9.878864099072562910e-01,1.211359009274372463e-02
1.801258454969718592e-01,8.198741545030281408e-01
1.526031971077879135e-01,8.473968028922120865e-01
9.625336866571584382e-01,3.746631334284160342e-02
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.738999263552463592e-01,2.610007364475368588e-02
6.624911565286328852e-03,9.933750884347136711e-01
1.169649069088229965e-05,9.999883035093091177e-01
8.922856794080225029e-04,9.991077143205919775e-01
4.303952900640292123e-01,5.696047099359707877e-01
9.739019093997695053e-01,2.609809060023051547e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.876905222990566280e-01,1.230947770094335120e-02
9.879256927777204655e-01,1.207430722227957956e-02
9.880555307058260794e-01,1.194446929417395872e-02
9.880555304093756597e-01,1.194446959062433686e-02
9.873084948210998357e-01,1.269150517890017989e-02
1.526031971077879135e-01,8.473968028922120865e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900596698e-01,8.532810994036424672e-05
9.880865563768987947e-01,1.191344362310115847e-02
2.417757484104443577e-03,9.975822425158955564e-01
2.542013190144116752e-01,7.457986809855883248e-01
9.879693528755556509e-01,1.203064712444437169e-02
1.526031971077879135e-01,8.473968028922120865e-01
9.936507235054192755e-01,6.349276494580702833e-03
9.999146718900971953e-01,8.532810990284186623e-05
2.542031387678153065e-01,7.457968612321846935e-01
9.956288020643787595e-01,4.371197935621204053e-03
9.880555304093756597e-01,1.194446959062433686e-02
1.169649069088229965e-05,9.999883035093091177e-01
2.417757484104443577e-03,9.975822425158955564e-01
2.853152134931505879e-01,7.146847865068494121e-01
2.556476617894598569e-03,9.974435233821054014e-01
1.526031971077879135e-01,8.473968028922120865e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.625434975282567418e-01,3.745650247174327901e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.875988953862261388e-01,1.240110461377391150e-02
2.537104618543395418e-03,9.974628953814566046e-01
5.249862195157937172e-01,4.750137804842062828e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718731896089e-01,8.532812681040765419e-05
9.999146718900971953e-01,8.532810990284186623e-05
9.999146718900971953e-01,8.532810990284186623e-05
5.231714007771777197e-01,4.768285992228222248e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.236705093719163928e-01,4.763294906280836072e-01
1.029587326535719161e-02,9.897041267346428084e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.542031387678153065e-01,7.457968612321846935e-01
2.542031387678147514e-01,7.457968612321852486e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.120381728934607413e-01,8.879618271065392587e-01
2.542013190144116752e-01,7.457986809855883248e-01
9.826452005110042354e-01,1.735479948899573341e-02
9.625434975280948713e-01,3.745650247190518423e-02
2.400271471239445731e-03,9.975997285287605543e-01
2.400271231481343470e-03,9.975997287685186565e-01
9.999146718900528974e-01,8.532810994714414238e-05
1.526031971077879135e-01,8.473968028922120865e-01
9.814013909784344847e-01,1.859860902156547369e-02
9.830464575409695316e-01,1.695354245903050311e-02
2.542031387678153065e-01,7.457968612321846935e-01
2.417758937306890843e-03,9.975822410626931092e-01
2.839782827524728326e-03,9.971602171724752717e-01
1.120381728934607413e-01,8.879618271065392587e-01
9.763493613807965321e-01,2.365063861920345401e-02
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.738999263552463592e-01,2.610007364475368588e-02
9.622653845017740126e-01,3.773461549822602901e-02
9.826251465188633460e-01,1.737485348113661579e-02
9.880555304093756597e-01,1.194446959062433686e-02
2.400271231481343470e-03,9.975997287685186565e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
5.359406228769514335e-03,9.946405937712304857e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.603789378542725297e-01,3.962106214572747725e-02
9.936534614942839072e-01,6.346538505716118814e-03
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718898203057e-01,8.532811017968088343e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.830464575409695316e-01,1.695354245903050311e-02
1.428297972435044194e-03,9.985717020275649558e-01
1.526031971077879135e-01,8.473968028922120865e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391341468608e-03,9.975997286086585314e-01
1.103355099449728760e-01,8.896644900550271240e-01
9.999146717302638265e-01,8.532826973621777087e-05
5.305512213999885596e-03,9.946944877860001144e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.526031973312613754e-01,8.473968026687386246e-01
2.545023936403375542e-01,7.454976063596624458e-01
5.631501776558800465e-03,9.943684982234411995e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.880555304093756597e-01,1.194446959062433686e-02
1.541616762840807286e-01,8.458383237159192714e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400065678527463220e-03,9.975999343214725368e-01
9.878864099072562910e-01,1.211359009274372463e-02
5.271382687378478593e-03,9.947286173126215214e-01
9.880555304093755487e-01,1.194446959062448257e-02
9.879693528755556509e-01,1.203064712444437169e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718900971953e-01,8.532810990284231346e-05
9.625434975280948713e-01,3.745650247190518423e-02
9.936534614942839072e-01,6.346538505716118814e-03
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391331143533e-03,9.975997286086688565e-01
9.622802821941038864e-01,3.771971780589616213e-02
9.999412353841109491e-01,5.876461588908666684e-05
9.874637619256887433e-01,1.253623807431121159e-02
9.880555304093756597e-01,1.194446959062433686e-02
1.103355155872893789e-01,8.896644844127106211e-01
1.541616762840807286e-01,8.458383237159192714e-01
2.542031387678147514e-01,7.457968612321852486e-01
2.400271231481343470e-03,9.975997287685186565e-01
9.999146718900970843e-01,8.532810990288672509e-05
9.999146718900971953e-01,8.532810990284186623e-05
2.417757489338145938e-03,9.975822425106618541e-01
1.526032152727878621e-01,8.473967847272121379e-01
9.956288020643787595e-01,4.371197935621204053e-03
5.231714007771777197e-01,4.768285992228222248e-01
2.400271391328923087e-03,9.975997286086710769e-01
6.624911565286328852e-03,9.933750884347136711e-01
2.556476617894598569e-03,9.974435233821054014e-01
2.400271391328923087e-03,9.975997286086710769e-01
6.624911565286328852e-03,9.933750884347136711e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.526031971077879135e-01,8.473968028922120865e-01
2.400276793763200800e-03,9.975997232062367992e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.999146718898873631e-01,8.532811011263761580e-05
9.999146718900970843e-01,8.532810990292219206e-05
1.103355155872893789e-01,8.896644844127106211e-01
9.880555304093756597e-01,1.194446959062433686e-02
9.879693528752110376e-01,1.203064712478894675e-02
9.880555304157004892e-01,1.194446958429947782e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.853152134931505879e-01,7.146847865068494121e-01
9.880555344923787064e-01,1.194446550762133172e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.853152134931505879e-01,7.146847865068494121e-01
9.879693528755556509e-01,1.203064712444437169e-02
2.853152134631492531e-01,7.146847865368507469e-01
2.853152134631492531e-01,7.146847865368507469e-01
2.542031387678153065e-01,7.457968612321846935e-01
9.879693528755556509e-01,1.203064712444437169e-02
9.880555304093755487e-01,1.194446959062448257e-02
2.400271391328923087e-03,9.975997286086710769e-01
9.936507235054192755e-01,6.349276494580702833e-03
2.400271391328923087e-03,9.975997286086710769e-01
5.250527013739568760e-01,4.749472986260431240e-01
1.428297972435044194e-03,9.985717020275649558e-01
4.303952900640222179e-01,5.696047099359777821e-01
2.400271504235718112e-03,9.975997284957642819e-01
9.622777062979080975e-01,3.772229370209195104e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391483799199e-03,9.975997286085162008e-01
9.767880220027849170e-01,2.321197799721504834e-02
5.231714271758896029e-01,4.768285728241103971e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
2.542031387678153065e-01,7.457968612321846935e-01
9.879511116684911443e-01,1.204888833150887482e-02
5.236705093719163928e-01,4.763294906280836072e-01
9.878864099072562910e-01,1.211359009274372463e-02
9.999146718900971953e-01,8.532810990284186623e-05
2.400307524680900251e-03,9.975996924753190997e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.526032012408198302e-01,8.473967987591801698e-01
9.999146717302638265e-01,8.532826973621777087e-05
9.999146718900971953e-01,8.532810990284186623e-05
9.625336866571584382e-01,3.746631334284160342e-02
2.417757484104443577e-03,9.975822425158955564e-01
9.875988953862261388e-01,1.240110461377391150e-02
9.998962764395467051e-01,1.037235604532833608e-04
2.853152134631492531e-01,7.146847865368507469e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.739019093997695053e-01,2.609809060023051547e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271504235718112e-03,9.975997284957642819e-01
2.400271391328923087e-03,9.975997286086710769e-01
9.879693528752110376e-01,1.203064712478894675e-02
9.880555304093756597e-01,1.194446959062433686e-02
2.400271391328923087e-03,9.975997286086710769e-01
2.400271391328923087e-03,9.975997286086710769e-01
2.400065678527463220e-03,9.975999343214725368e-01
2.400271471239445731e-03,9.975997285287605543e-01
2.638369912673188544e-03,9.973616300873268115e-01
2.400271391406749721e-03,9.975997286085932503e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.400271391328923087e-03,9.975997286086710769e-01
9.879693528752110376e-01,1.203064712478894675e-02
9.999146718900971953e-01,8.532810990284231346e-05
2.400271391341468608e-03,9.975997286086585314e-01
2.417757483901827875e-03,9.975822425160981721e-01
9.999146718900971953e-01,8.532810990284186623e-05
2.542031387678153065e-01,7.457968612321846935e-01
9.876905222990566280e-01,1.230947770094335120e-02
1.526031971077879135e-01,8.473968028922120865e-01
2.400271391328923087e-03,9.975997286086710769e-01
1.522086141881674459e-01,8.477913858118325541e-01
